@relation release15

@attribute LOC numeric
@attribute Age numeric
@attribute CHG numeric
@attribute MAX_CHG numeric
@attribute AVG_CHG numeric
@attribute 'Bug Fixed' numeric
@attribute NAuth numeric
@attribute 'Number of Commit' numeric
@attribute 'LOC Added' numeric
@attribute 'AVG_LOC Added' numeric
@attribute 'MAX_LOC Added' numeric
@attribute Buggy {false}

@data
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,123,0,0,0,0,5770,156.53122,false
0,355,125,125,123,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,123,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,123,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,125,125,124,0,0,0,0,5770,156.53122,false
0,355,1,2,1,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,188,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,188,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,187,0,0,0,0,5770,156.53122,false
0,355,191,191,185,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,186,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,186,0,0,0,0,5770,156.53122,false
0,355,191,191,188,0,0,0,0,5770,156.53122,false
0,355,191,191,188,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,187,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,187,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,188,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,188,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
38,355,191,191,190,0,15,179,38,5770,156.53122,false
0,355,191,191,190,0,0,0,0,5770,156.53122,false
0,355,191,191,189,0,0,0,0,5770,156.53122,false
0,355,6,7,5,0,0,0,0,5770,156.53122,false
0,355,6,6,5,0,0,0,0,5770,156.53122,false
0,355,6,6,5,0,0,0,0,5770,156.53122,false
0,355,6,17,6,0,0,0,0,5770,156.53122,false
0,355,6,17,6,0,0,0,0,5770,156.53122,false
0,355,8,13,7,0,0,0,0,5770,156.53122,false
0,355,8,13,7,0,0,0,0,5770,156.53122,false
0,355,8,13,7,0,0,0,0,5770,156.53122,false
0,355,8,13,7,0,0,0,0,5770,156.53122,false
0,355,8,13,7,0,0,0,0,5770,156.53122,false
0,355,8,13,7,0,0,0,0,5770,156.53122,false
0,355,9,11,8,0,0,0,0,5770,156.53122,false
0,355,9,11,8,0,0,0,0,5770,156.53122,false
0,355,9,11,8,0,0,0,0,5770,156.53122,false
0,355,9,9,8,0,0,0,0,5770,156.53122,false
0,355,9,9,8,0,0,0,0,5770,156.53122,false
0,355,9,17,8,0,0,0,0,5770,156.53122,false
0,355,9,17,8,0,0,0,0,5770,156.53122,false
0,355,9,11,8,0,0,0,0,5770,156.53122,false
0,351,4,4,3,0,0,0,0,5770,156.53122,false
0,351,5,17,5,0,0,0,0,5770,156.53122,false
0,351,5,17,5,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,11,17,10,0,0,0,0,5770,156.53122,false
0,351,1,1,0,0,0,0,0,5770,156.53122,false
0,346,11,11,10,0,0,0,0,5770,156.53122,false
0,346,4,4,3,0,0,0,0,5770,156.53122,false
0,346,4,4,3,0,0,0,0,5770,156.53122,false
0,346,4,4,3,0,0,0,0,5770,156.53122,false
0,346,4,4,3,0,0,0,0,5770,156.53122,false
0,346,2,4,2,0,0,0,0,5770,156.53122,false
0,346,4,4,3,0,0,0,0,5770,156.53122,false
0,346,4,4,3,0,0,0,0,5770,156.53122,false
0,342,2,2,1,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
33,342,379,379,378,0,15,179,33,5770,156.53122,false
37,342,379,379,378,0,15,179,37,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
289,342,379,379,378,0,15,179,289,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
555,342,379,379,378,0,15,179,555,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
120,342,379,379,378,0,15,179,120,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
28,342,379,379,378,0,15,179,28,5770,156.53122,false
115,342,379,379,378,0,15,179,115,5770,156.53122,false
695,342,379,379,378,0,15,179,695,5770,156.53122,false
100,342,379,379,378,0,15,179,100,5770,156.53122,false
59,342,379,379,378,0,15,179,59,5770,156.53122,false
32,342,379,379,378,0,15,179,32,5770,156.53122,false
46,342,379,379,378,0,15,179,46,5770,156.53122,false
888,342,379,379,378,0,15,179,888,5770,156.53122,false
233,342,379,379,378,0,15,179,233,5770,156.53122,false
94,342,379,379,378,0,15,179,94,5770,156.53122,false
517,342,379,379,378,0,15,179,517,5770,156.53122,false
166,342,379,379,378,0,15,179,166,5770,156.53122,false
67,342,379,379,378,0,15,179,67,5770,156.53122,false
993,342,379,379,378,0,15,179,993,5770,156.53122,false
246,342,379,379,378,0,15,179,246,5770,156.53122,false
211,342,379,379,378,0,15,179,211,5770,156.53122,false
102,342,379,379,378,0,15,179,102,5770,156.53122,false
89,342,379,379,378,0,15,179,89,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
341,342,379,379,378,0,15,179,341,5770,156.53122,false
77,342,379,379,378,0,15,179,77,5770,156.53122,false
183,342,379,379,378,0,15,179,183,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,377,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
505,342,379,379,378,0,15,179,505,5770,156.53122,false
96,342,379,379,378,0,15,179,96,5770,156.53122,false
586,342,379,379,378,0,15,179,586,5770,156.53122,false
63,342,379,379,378,0,15,179,63,5770,156.53122,false
90,342,379,379,378,0,15,179,90,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
1889,342,379,379,378,0,15,179,1889,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
0,342,379,379,378,0,0,0,0,5770,156.53122,false
